Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-25,215.1999969482422,223.8000030517578,215.1999969482422,217.89999389648438,17275,0,0
2022-02-28,210.1999969482422,232.39999389648438,210.1999969482422,224.25,17557,0,0
2022-03-02,223.35000610351562,225.4499969482422,218.0500030517578,219.64999389648438,15360,0,0
2022-03-03,220.1999969482422,225.1999969482422,218.0,219.39999389648438,12531,0,0
2022-03-04,218.0500030517578,222.0,215.39999389648438,219.14999389648438,7955,0,0
2022-03-07,215.0,218.4499969482422,210.75,214.75,38183,0,0
2022-03-08,214.4499969482422,220.8000030517578,213.60000610351562,218.4499969482422,17264,0,0
2022-03-09,223.0,229.0,222.39999389648438,226.35000610351562,25446,0,0
2022-03-10,228.0,232.3000030517578,225.39999389648438,227.6999969482422,26972,0,0
2022-03-11,227.1999969482422,234.6999969482422,225.14999389648438,231.5500030517578,26924,0,0
2022-03-14,231.60000610351562,234.0,230.0500030517578,231.0500030517578,24619,0,0
2022-03-15,232.25,234.10000610351562,227.60000610351562,229.0,10044,0,0
2022-03-16,230.3000030517578,234.39999389648438,230.3000030517578,233.8000030517578,8640,0,0
2022-03-17,235.60000610351562,242.5,234.4499969482422,238.14999389648438,42540,0,0
2022-03-21,240.25,243.9499969482422,238.39999389648438,239.6999969482422,21342,0,0
2022-03-22,240.0500030517578,245.4499969482422,238.0,244.10000610351562,18866,0,0
2022-03-23,245.0,249.89999389648438,239.0,240.14999389648438,27270,0,0
2022-03-24,240.14999389648438,242.9499969482422,235.0500030517578,235.85000610351562,24797,0,0
2022-03-25,235.89999389648438,237.75,230.1999969482422,231.0,18596,0,0
