Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,309.1000061035156,314.95001220703125,309.1000061035156,312.54998779296875,506,0,0
2022-03-02,306.8500061035156,316.79998779296875,305.5,315.25,349,0,0
2022-03-03,315.8500061035156,328.20001220703125,311.6000061035156,319.20001220703125,682,0,0
2022-03-04,313.0,325.8500061035156,285.0,307.3500061035156,1623,0,0
2022-03-07,310.04998779296875,310.04998779296875,286.04998779296875,299.1000061035156,1344,0,0
2022-03-08,300.0,358.8999938964844,300.0,358.8999938964844,9173,0,0
2022-03-09,388.0,422.5,377.0,385.54998779296875,160102,0,0
2022-03-10,399.0,399.0,360.20001220703125,369.5,17160,0,0
2022-03-11,360.3500061035156,369.0,343.25,349.54998779296875,11019,0,0
2022-03-14,359.0,385.0,353.04998779296875,361.75,19055,0,0
2022-03-15,362.0,408.3999938964844,346.54998779296875,355.1000061035156,8012,0,0
2022-03-16,360.0,371.0,350.25,352.45001220703125,6797,0,0
2022-03-17,352.29998779296875,365.0,345.0,349.79998779296875,2919,0,0
2022-03-21,351.1000061035156,360.3500061035156,335.1000061035156,341.54998779296875,2092,0,0
2022-03-22,345.8999938964844,345.8999938964844,335.1000061035156,338.25,3504,0,0
2022-03-23,348.95001220703125,348.95001220703125,338.45001220703125,341.04998779296875,1798,0,0
2022-03-24,338.8500061035156,344.20001220703125,336.1499938964844,338.29998779296875,865,0,0
2022-03-25,342.0,342.0,329.0,331.1000061035156,2295,0,0
