Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,9.699999809265137,10.25,9.350000381469727,10.25,124120,0,0
2022-03-02,10.25,10.75,9.850000381469727,10.649999618530273,111284,0,0
2022-03-03,10.550000190734863,11.149999618530273,10.550000190734863,11.149999618530273,84739,0,0
2022-03-04,11.399999618530273,11.699999809265137,11.100000381469727,11.649999618530273,188255,0,0
2022-03-07,11.100000381469727,11.600000381469727,11.100000381469727,11.100000381469727,125492,0,0
2022-03-08,10.649999618530273,11.100000381469727,10.550000190734863,10.800000190734863,72171,0,0
2022-03-09,10.800000190734863,11.300000190734863,10.5,11.300000190734863,98845,0,0
2022-03-10,11.800000190734863,11.850000381469727,11.800000190734863,11.850000381469727,29318,0,0
2022-03-11,12.399999618530273,12.399999618530273,12.300000190734863,12.399999618530273,44790,0,0
2022-03-14,13.0,13.0,13.0,13.0,38696,0,0
2022-03-15,13.649999618530273,13.649999618530273,12.649999618530273,12.949999809265137,188196,0,0
2022-03-16,13.149999618530273,13.149999618530273,12.350000381469727,12.399999618530273,297665,0,0
2022-03-17,12.449999809265137,12.600000381469727,11.800000190734863,12.25,191388,0,0
2022-03-21,12.399999618530273,12.399999618530273,11.649999618530273,11.699999809265137,163970,0,0
2022-03-22,11.449999809265137,11.949999809265137,11.199999809265137,11.649999618530273,51963,0,0
2022-03-23,11.600000381469727,11.600000381469727,11.199999809265137,11.25,125800,0,0
2022-03-24,11.0,11.350000381469727,10.75,11.0,123874,0,0
2022-03-25,10.899999618530273,11.550000190734863,10.5,11.550000190734863,161064,0,0
