Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-25,6.25,6.650000095367432,6.150000095367432,6.150000095367432,36005,0,0
2022-02-28,6.349999904632568,6.349999904632568,5.849999904632568,5.949999809265137,29132,0,0
2022-03-02,6.0,6.0,5.699999809265137,5.900000095367432,28327,0,0
2022-03-03,5.900000095367432,6.099999904632568,5.75,6.050000190734863,24265,0,0
2022-03-04,6.099999904632568,6.099999904632568,5.75,6.0,24205,0,0
2022-03-07,6.0,6.099999904632568,5.699999809265137,5.75,14925,0,0
2022-03-08,6.0,6.0,5.75,5.900000095367432,18287,0,0
2022-03-09,5.900000095367432,6.099999904632568,5.800000190734863,6.0,29214,0,0
2022-03-10,6.099999904632568,6.300000190734863,6.099999904632568,6.300000190734863,32729,0,0
2022-03-11,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,7669,0,0
2022-03-14,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,10207,0,0
2022-03-15,7.199999809265137,7.199999809265137,7.099999904632568,7.199999809265137,30972,0,0
2022-03-16,7.449999809265137,7.449999809265137,6.849999904632568,6.849999904632568,29913,0,0
2022-03-17,6.800000190734863,7.150000095367432,6.599999904632568,6.949999809265137,43581,0,0
2022-03-21,7.0,7.25,7.0,7.099999904632568,56901,0,0
2022-03-22,6.849999904632568,7.099999904632568,6.75,6.900000095367432,73613,0,0
2022-03-23,6.75,6.75,6.599999904632568,6.599999904632568,21247,0,0
2022-03-24,6.300000190734863,6.900000095367432,6.300000190734863,6.449999809265137,30588,0,0
2022-03-25,6.150000095367432,6.400000095367432,6.150000095367432,6.150000095367432,14740,0,0
