Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-25,332.8999938964844,338.3500061035156,326.6499938964844,333.3999938964844,832754,0,0
2022-02-28,330.0,342.20001220703125,323.25,339.54998779296875,705100,0,0
2022-03-02,335.0,361.0,333.0,358.79998779296875,1405848,0,0
2022-03-03,364.0,378.3999938964844,357.0,372.04998779296875,1239425,0,0
2022-03-04,369.0,369.0,354.04998779296875,356.5,852479,0,0
2022-03-07,350.0,355.0,340.6499938964844,347.3999938964844,912938,0,0
2022-03-08,351.3999938964844,365.0,350.8999938964844,359.0,1028060,0,0
2022-03-09,365.5,374.95001220703125,363.1000061035156,371.29998779296875,1210959,0,0
2022-03-10,379.8999938964844,384.20001220703125,368.0,369.79998779296875,803314,0,0
2022-03-11,368.95001220703125,378.0,362.54998779296875,368.75,1231484,0,0
2022-03-14,371.0,383.0,362.6499938964844,375.0,1592626,0,0
2022-03-15,378.0,379.1499938964844,357.0,364.6499938964844,796842,0,0
2022-03-16,367.0,369.79998779296875,335.25,363.8500061035156,550794,0,0
2022-03-17,369.0,378.5,363.0,373.1499938964844,943011,0,0
2022-03-21,380.0,394.75,375.25,386.6499938964844,1919585,0,0
2022-03-22,389.0,389.8999938964844,379.0,380.75,651359,0,0
2022-03-23,384.79998779296875,386.0,376.8500061035156,378.0,395683,0,0
2022-03-24,376.5,384.3999938964844,373.6499938964844,375.6499938964844,558747,0,0
2022-03-25,377.0,378.8999938964844,362.6499938964844,365.1000061035156,641036,0,0
