Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,479.8500061035156,496.0,471.04998779296875,486.04998779296875,553199,0,0
2022-03-02,477.1000061035156,482.75,470.75,479.95001220703125,276363,0,0
2022-03-03,479.70001220703125,501.8500061035156,478.1000061035156,495.1499938964844,994969,0,0
2022-03-04,488.5,499.8999938964844,482.8500061035156,488.75,1170295,0,0
2022-03-07,484.5,489.79998779296875,454.0,475.95001220703125,1077966,0,0
2022-03-08,479.70001220703125,484.79998779296875,458.1000061035156,476.29998779296875,759976,0,0
2022-03-09,481.0,486.54998779296875,473.3999938964844,479.8999938964844,338862,0,0
2022-03-10,487.8999938964844,494.25,476.1000061035156,483.6000061035156,326859,0,0
2022-03-11,483.8500061035156,489.3500061035156,475.1499938964844,478.3500061035156,309147,0,0
2022-03-14,478.0,483.29998779296875,469.0,474.95001220703125,202178,0,0
2022-03-15,473.0,474.0,458.1000061035156,462.3500061035156,366706,0,0
2022-03-16,465.45001220703125,474.3999938964844,459.70001220703125,470.1499938964844,370844,0,0
2022-03-17,479.8999938964844,482.5,465.75,469.75,377008,0,0
2022-03-21,472.75,472.75,442.1000061035156,445.3500061035156,477712,0,0
2022-03-22,447.5,448.70001220703125,439.6499938964844,442.8999938964844,232659,0,0
2022-03-23,446.0,455.0,432.0,435.6000061035156,302859,0,0
2022-03-24,430.0,434.70001220703125,420.1000061035156,423.8999938964844,510798,0,0
2022-03-25,426.6000061035156,431.0,413.0,418.54998779296875,422437,0,0
