Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,12.850000381469727,13.199999809265137,12.5,13.050000190734863,17725819,0,0
2022-03-02,12.899999618530273,13.550000190734863,12.800000190734863,13.149999618530273,21768761,0,0
2022-03-03,13.449999809265137,13.449999809265137,13.0,13.050000190734863,13011725,0,0
2022-03-04,13.100000381469727,13.300000190734863,12.800000190734863,12.850000381469727,17914357,0,0
2022-03-07,12.399999618530273,12.899999618530273,12.399999618530273,12.649999618530273,15662537,0,0
2022-03-08,12.75,13.149999618530273,12.5,12.800000190734863,16589470,0,0
2022-03-09,12.949999809265137,13.399999618530273,12.899999618530273,13.350000381469727,19813729,0,0
2022-03-10,13.699999809265137,13.800000190734863,13.350000381469727,13.550000190734863,19002571,0,0
2022-03-11,13.75,14.199999809265137,13.649999618530273,14.199999809265137,31704543,0,0
2022-03-14,14.5,14.600000381469727,13.699999809265137,13.850000381469727,26568431,0,0
2022-03-15,14.0,14.199999809265137,13.25,13.449999809265137,16946477,0,0
2022-03-16,13.649999618530273,14.100000381469727,13.550000190734863,14.100000381469727,18998154,0,0
2022-03-17,14.399999618530273,14.399999618530273,13.550000190734863,13.75,21536170,0,0
2022-03-21,13.800000190734863,14.149999618530273,13.399999618530273,13.649999618530273,24197867,0,0
2022-03-22,13.149999618530273,13.399999618530273,13.0,13.0,28676620,0,0
2022-03-23,12.75,13.25,12.75,12.850000381469727,18912240,0,0
2022-03-24,12.850000381469727,13.100000381469727,12.5,13.0,19026292,0,0
2022-03-25,13.300000190734863,13.449999809265137,12.899999618530273,13.0,24977156,0,0
