Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,395.0,406.8999938964844,391.54998779296875,397.04998779296875,183521,0,0
2022-03-02,397.04998779296875,420.45001220703125,395.25,414.1000061035156,221461,0,0
2022-03-03,418.0,424.0,410.0,413.04998779296875,97009,0,0
2022-03-04,409.29998779296875,417.29998779296875,391.95001220703125,396.6000061035156,191338,0,0
2022-03-07,394.0,409.45001220703125,392.8500061035156,397.0,173617,0,0
2022-03-08,395.1000061035156,407.8999938964844,395.1000061035156,397.04998779296875,129437,0,0
2022-03-09,400.0,409.8999938964844,398.8500061035156,405.20001220703125,171765,0,0
2022-03-10,418.0,427.0,412.04998779296875,424.29998779296875,164602,0,0
2022-03-11,424.5,434.04998779296875,415.0,417.5,134486,0,0
2022-03-14,422.1000061035156,422.1000061035156,403.70001220703125,405.25,142392,0,0
2022-03-15,405.8999938964844,410.6499938964844,401.95001220703125,403.5,156692,0,0
2022-03-16,410.04998779296875,412.3999938964844,403.0,405.45001220703125,88314,0,0
2022-03-17,410.45001220703125,419.3500061035156,406.04998779296875,407.45001220703125,136427,0,0
2022-03-21,415.6000061035156,462.0,415.6000061035156,449.6499938964844,1975807,0,0
2022-03-22,449.75,450.0,438.0,440.3500061035156,237919,0,0
2022-03-23,443.3999938964844,450.0,433.1000061035156,435.04998779296875,230354,0,0
2022-03-24,430.04998779296875,440.5,430.04998779296875,434.8500061035156,176161,0,0
2022-03-25,437.1000061035156,440.0,428.0,430.8500061035156,201350,0,0
