Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,4.25,4.25,4.0,4.199999809265137,6243,0,0
2022-03-02,4.25,4.300000190734863,4.0,4.300000190734863,29887,0,0
2022-03-03,4.099999904632568,4.449999809265137,4.099999904632568,4.449999809265137,13959,0,0
2022-03-04,4.550000190734863,4.550000190734863,4.300000190734863,4.349999904632568,7378,0,0
2022-03-07,4.449999809265137,4.449999809265137,4.150000095367432,4.25,20115,0,0
2022-03-08,4.349999904632568,4.349999904632568,4.050000190734863,4.050000190734863,28595,0,0
2022-03-09,4.150000095367432,4.199999809265137,4.0,4.099999904632568,15284,0,0
2022-03-10,4.199999809265137,4.199999809265137,4.0,4.199999809265137,28834,0,0
2022-03-11,4.400000095367432,4.400000095367432,4.050000190734863,4.150000095367432,10644,0,0
2022-03-14,4.25,4.300000190734863,4.099999904632568,4.199999809265137,31203,0,0
2022-03-15,4.25,4.25,4.0,4.0,35228,0,0
2022-03-16,4.0,4.199999809265137,3.9000000953674316,4.199999809265137,35439,0,0
2022-03-17,4.349999904632568,4.349999904632568,4.0,4.199999809265137,38582,0,0
2022-03-21,4.199999809265137,4.199999809265137,4.0,4.0,31369,0,0
2022-03-22,4.050000190734863,4.050000190734863,3.8499999046325684,3.9000000953674316,17188,0,0
2022-03-23,3.8499999046325684,4.0,3.75,3.799999952316284,73309,0,0
2022-03-24,3.799999952316284,3.8499999046325684,3.700000047683716,3.700000047683716,33396,0,0
2022-03-25,3.799999952316284,3.799999952316284,3.549999952316284,3.6500000953674316,55410,0,0
