Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-25,19.0,19.649999618530273,17.899999618530273,19.149999618530273,18029,0,0
2022-02-28,19.399999618530273,19.850000381469727,18.25,19.450000762939453,15103,0,0
2022-03-02,20.200000762939453,20.350000381469727,18.600000381469727,20.0,25144,0,0
2022-03-03,19.350000381469727,20.700000762939453,19.350000381469727,20.649999618530273,16829,0,0
2022-03-04,21.5,21.600000381469727,19.700000762939453,20.899999618530273,13076,0,0
2022-03-07,21.299999237060547,21.350000381469727,19.950000762939453,20.799999237060547,24772,0,0
2022-03-08,21.450000762939453,21.5,19.850000381469727,20.700000762939453,11898,0,0
2022-03-09,21.350000381469727,21.350000381469727,20.5,21.25,20648,0,0
2022-03-10,21.899999618530273,22.299999237060547,20.350000381469727,22.299999237060547,51659,0,0
2022-03-11,23.399999618530273,23.399999618530273,21.25,23.399999618530273,42458,0,0
2022-03-14,24.25,24.549999237060547,23.5,24.549999237060547,38481,0,0
2022-03-15,25.75,25.75,25.0,25.600000381469727,44062,0,0
2022-03-16,26.200000762939453,26.5,24.350000381469727,24.950000762939453,46879,0,0
2022-03-17,25.049999237060547,25.399999618530273,23.75,24.100000381469727,22537,0,0
2022-03-21,24.600000381469727,24.600000381469727,22.950000762939453,23.299999237060547,22276,0,0
2022-03-22,24.350000381469727,24.350000381469727,22.549999237060547,23.5,7958,0,0
2022-03-23,24.299999237060547,24.299999237060547,22.850000381469727,23.600000381469727,10643,0,0
2022-03-24,24.25,24.399999618530273,22.649999618530273,23.200000762939453,12363,0,0
2022-03-25,22.100000381469727,23.049999237060547,22.100000381469727,22.649999618530273,25750,0,0
