Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,295.70001220703125,310.0,289.54998779296875,296.1000061035156,174327,0,0
2022-03-02,291.0,299.29998779296875,288.20001220703125,290.20001220703125,65026,0,0
2022-03-03,294.29998779296875,309.79998779296875,292.0,295.54998779296875,309053,0,0
2022-03-04,297.95001220703125,303.0,288.5,291.95001220703125,257816,0,0
2022-03-07,290.0,290.20001220703125,275.04998779296875,278.29998779296875,132339,0,0
2022-03-08,279.45001220703125,296.95001220703125,278.8500061035156,291.95001220703125,140959,0,0
2022-03-09,296.95001220703125,301.45001220703125,293.75,296.29998779296875,83338,0,0
2022-03-10,303.0,309.0,300.1000061035156,304.3999938964844,92490,0,0
2022-03-11,304.3999938964844,313.5,300.3500061035156,304.0,177866,0,0
2022-03-14,308.0,315.0,301.0,304.20001220703125,68814,0,0
2022-03-15,311.0,311.0,291.0,294.45001220703125,86650,0,0
2022-03-16,299.95001220703125,312.3999938964844,297.70001220703125,307.3500061035156,135284,0,0
2022-03-17,309.8999938964844,321.8999938964844,309.04998779296875,318.25,186805,0,0
2022-03-21,325.0,327.79998779296875,315.70001220703125,319.54998779296875,121326,0,0
2022-03-22,321.0,321.5,312.0,317.20001220703125,90796,0,0
2022-03-23,318.8999938964844,339.20001220703125,318.8999938964844,333.8500061035156,429810,0,0
2022-03-24,335.0,335.5,318.20001220703125,330.3999938964844,148944,0,0
2022-03-25,328.0,331.54998779296875,316.8999938964844,324.29998779296875,133335,0,0
