Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,145.60000610351562,150.3000030517578,142.25,148.1999969482422,27430,0,0
2022-03-02,146.0,150.9499969482422,144.85000610351562,149.60000610351562,20932,0,0
2022-03-03,149.75,153.3000030517578,147.9499969482422,151.35000610351562,85518,0,0
2022-03-04,151.0,152.6999969482422,148.9499969482422,150.3000030517578,25986,0,0
2022-03-07,139.0500030517578,150.0,139.0500030517578,145.6999969482422,46699,0,0
2022-03-08,143.3000030517578,147.9499969482422,143.3000030517578,145.39999389648438,17775,0,0
2022-03-09,148.0,148.0500030517578,146.10000610351562,147.5,9876,0,0
2022-03-10,148.0,151.5,146.89999389648438,147.60000610351562,29274,0,0
2022-03-11,149.0,150.5,146.3000030517578,147.10000610351562,85148,0,0
2022-03-14,145.5500030517578,147.89999389648438,142.4499969482422,144.1999969482422,80296,0,0
2022-03-15,144.14999389648438,145.1999969482422,140.5,140.75,57023,0,0
2022-03-16,142.89999389648438,143.85000610351562,140.5,141.8000030517578,14360,0,0
2022-03-17,143.64999389648438,144.9499969482422,142.3000030517578,143.1999969482422,42237,0,0
2022-03-21,146.0,146.0,140.0,142.0500030517578,52572,0,0
2022-03-22,142.0,143.64999389648438,140.0,140.0500030517578,23846,0,0
2022-03-23,140.10000610351562,143.6999969482422,138.3000030517578,139.5500030517578,20550,0,0
2022-03-24,138.6999969482422,142.6999969482422,138.6999969482422,140.64999389648438,15602,0,0
2022-03-25,139.10000610351562,141.39999389648438,139.10000610351562,140.1999969482422,22041,0,0
