Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,571.0,594.9000244140625,566.0,588.4000244140625,48503,0,0
2022-03-02,576.9500122070312,585.0,571.0,576.9000244140625,76349,0,0
2022-03-03,586.0,588.0999755859375,570.25,575.7000122070312,50675,0,0
2022-03-04,572.0,574.0,553.0499877929688,555.1500244140625,59730,0,0
2022-03-07,530.3499755859375,549.0,515.4500122070312,524.75,127351,0,0
2022-03-08,530.0,573.4000244140625,525.0499877929688,541.0499877929688,158596,0,0
2022-03-09,544.0,554.0,531.4500122070312,545.9500122070312,141071,0,0
2022-03-10,563.8499755859375,573.5999755859375,553.5499877929688,563.0499877929688,75820,0,0
2022-03-11,563.0499877929688,575.5499877929688,560.5999755859375,573.0,110720,0,0
2022-03-14,580.0,584.0,563.9000244140625,570.4500122070312,56007,0,0
2022-03-15,571.0499877929688,578.0,540.5499877929688,549.75,87853,0,0
2022-03-16,556.0499877929688,565.4500122070312,549.0,552.2000122070312,79742,0,0
2022-03-17,560.9000244140625,594.0,559.4000244140625,585.25,102773,0,0
2022-03-21,591.9500122070312,599.0,561.7999877929688,577.75,63150,0,0
2022-03-22,573.0499877929688,581.9000244140625,562.0499877929688,570.7000122070312,54649,0,0
2022-03-23,579.25,582.5499877929688,555.0499877929688,557.9500122070312,100224,0,0
2022-03-24,559.9500122070312,563.0,546.0,548.9000244140625,93753,0,0
2022-03-25,555.0,555.0,538.8499755859375,542.9500122070312,75938,0,0
