Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-25,389.5,407.5,370.1000061035156,389.8500061035156,2802,0,0
2022-02-28,389.8500061035156,389.8500061035156,370.3999938964844,380.70001220703125,6780,0,0
2022-03-02,363.54998779296875,383.0,363.54998779296875,378.29998779296875,1605,0,0
2022-03-03,378.29998779296875,392.95001220703125,375.0,391.1499938964844,1290,0,0
2022-03-04,390.0,390.0,375.1000061035156,376.54998779296875,2280,0,0
2022-03-07,387.8999938964844,387.8999938964844,365.0,369.8999938964844,2356,0,0
2022-03-08,356.0,387.8999938964844,356.0,374.45001220703125,790,0,0
2022-03-09,384.0,384.8999938964844,372.29998779296875,381.25,3279,0,0
2022-03-10,390.0,399.0,382.6499938964844,385.5,1190,0,0
2022-03-11,390.0,392.5,376.04998779296875,387.5,2640,0,0
2022-03-14,382.0,406.8500061035156,382.0,406.8500061035156,4670,0,0
2022-03-15,418.95001220703125,424.95001220703125,406.1000061035156,406.70001220703125,2445,0,0
2022-03-16,410.0,427.0,410.0,426.54998779296875,5666,0,0
2022-03-17,417.0,447.8500061035156,411.0,438.1499938964844,4672,0,0
2022-03-21,427.0,446.0,421.20001220703125,433.3999938964844,1940,0,0
2022-03-22,422.0,422.0,411.75,416.79998779296875,3754,0,0
2022-03-23,417.0,426.5,401.0,415.3500061035156,1925,0,0
2022-03-24,420.0,429.79998779296875,405.0,421.1499938964844,1940,0,0
2022-03-25,415.0,429.8999938964844,404.75,416.54998779296875,2538,0,0
