Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,511.95001220703125,523.25,501.6499938964844,519.9000244140625,131595,0,0
2022-03-02,511.0,527.75,507.1499938964844,517.3499755859375,113798,0,0
2022-03-03,520.5,539.0,510.6499938964844,515.6500244140625,117540,0,0
2022-03-04,513.5499877929688,519.0,508.0,509.45001220703125,133761,0,0
2022-03-07,499.8999938964844,499.8999938964844,485.0,495.45001220703125,228455,0,0
2022-03-08,497.0,504.79998779296875,493.5,502.5,134822,0,0
2022-03-09,505.0,512.4000244140625,501.8500061035156,508.8999938964844,91495,0,0
2022-03-10,520.0,524.7999877929688,511.20001220703125,513.9500122070312,94658,0,0
2022-03-11,511.1000061035156,520.9500122070312,511.1000061035156,516.9500122070312,65974,0,0
2022-03-14,518.5,525.0,515.0499877929688,522.5,84929,0,0
2022-03-15,525.1500244140625,549.7999877929688,523.9500122070312,537.9000244140625,389694,0,0
2022-03-16,541.0999755859375,559.0,541.0999755859375,547.9000244140625,295401,0,0
2022-03-17,560.0,574.0,557.0,563.0,315124,0,0
2022-03-21,556.3499755859375,617.0999755859375,556.3499755859375,610.1500244140625,2032664,0,0
2022-03-22,608.0,614.7999877929688,565.0,603.2000122070312,487318,0,0
2022-03-23,606.5999755859375,612.0,591.2000122070312,594.7000122070312,199791,0,0
2022-03-24,591.9000244140625,604.0,586.0499877929688,590.8499755859375,148497,0,0
2022-03-25,593.9000244140625,595.6500244140625,580.0,582.5999755859375,109942,0,0
