Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-25,115.0999984741211,119.30000305175781,115.0999984741211,117.6500015258789,224063,0,0
2022-02-28,116.0,116.75,112.25,115.3499984741211,293421,0,0
2022-03-02,115.19999694824219,117.25,114.30000305175781,115.55000305175781,150540,0,0
2022-03-03,116.3499984741211,118.1500015258789,116.05000305175781,116.9000015258789,186637,0,0
2022-03-04,116.0,117.5999984741211,114.5,115.19999694824219,242808,0,0
2022-03-07,113.5,114.6500015258789,112.55000305175781,113.25,184378,0,0
2022-03-08,113.94999694824219,116.5999984741211,113.0,115.75,232313,0,0
2022-03-09,116.9000015258789,119.69999694824219,115.44999694824219,116.55000305175781,378164,0,0
2022-03-10,118.3499984741211,119.19999694824219,117.25,117.8499984741211,148663,0,0
2022-03-11,118.30000305175781,119.55000305175781,117.69999694824219,118.75,214467,0,0
2022-03-14,118.75,119.9000015258789,117.05000305175781,117.5999984741211,160243,0,0
2022-03-15,117.9000015258789,118.94999694824219,116.05000305175781,116.3499984741211,146424,0,0
2022-03-16,117.0999984741211,118.75,117.0999984741211,118.4000015258789,129704,0,0
2022-03-17,119.0,121.69999694824219,118.75,119.25,253269,0,0
2022-03-21,119.25,120.4000015258789,117.1500015258789,117.5999984741211,195871,0,0
2022-03-22,118.30000305175781,118.69999694824219,116.9000015258789,117.8499984741211,158770,0,0
2022-03-23,118.9000015258789,119.9000015258789,117.55000305175781,117.8499984741211,211142,0,0
2022-03-24,117.55000305175781,118.8499984741211,116.5,116.69999694824219,148113,0,0
2022-03-25,117.0,117.6500015258789,116.0,116.0999984741211,124615,0,0
