Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,309.25,314.5,306.0,311.95001220703125,471318,0,0
2022-03-02,311.3999938964844,360.0,311.3999938964844,351.75,9273376,0,0
2022-03-03,360.0,371.70001220703125,336.8500061035156,340.3999938964844,8389106,0,0
2022-03-04,340.0,349.8999938964844,318.0,321.29998779296875,4485873,0,0
2022-03-07,322.1000061035156,330.70001220703125,315.5,319.45001220703125,3370332,0,0
2022-03-08,326.0,337.8999938964844,316.6000061035156,322.3999938964844,6205251,0,0
2022-03-09,328.5,329.29998779296875,316.5,316.95001220703125,1982633,0,0
2022-03-10,316.6000061035156,319.70001220703125,312.04998779296875,312.8999938964844,1670847,0,0
2022-03-11,315.04998779296875,315.1000061035156,309.29998779296875,313.1499938964844,1373085,0,0
2022-03-14,313.0,315.0,309.1000061035156,309.8500061035156,855693,0,0
2022-03-15,310.8999938964844,311.8500061035156,305.0,305.5,973924,0,0
2022-03-16,308.0,313.6499938964844,308.0,309.95001220703125,1119742,0,0
2022-03-17,312.04998779296875,314.8999938964844,309.1000061035156,310.04998779296875,1297589,0,0
2022-03-21,312.0,314.70001220703125,310.6499938964844,311.3999938964844,1053117,0,0
2022-03-22,313.25,315.0,311.45001220703125,313.0,1178316,0,0
2022-03-23,313.1000061035156,314.5,310.0,311.0,1050024,0,0
2022-03-24,315.0,318.8999938964844,310.3999938964844,311.04998779296875,2043996,0,0
2022-03-25,313.0,313.3999938964844,310.29998779296875,310.79998779296875,852055,0,0
