Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,18.5,19.0,17.5,18.899999618530273,801281,0,0
2022-03-02,19.0,20.25,18.850000381469727,19.549999237060547,1042198,0,0
2022-03-03,20.399999618530273,21.25,19.850000381469727,20.149999618530273,1042582,0,0
2022-03-04,20.450000762939453,20.5,19.0,19.799999237060547,472498,0,0
2022-03-07,19.399999618530273,19.799999237060547,18.799999237060547,19.0,561476,0,0
2022-03-08,18.549999237060547,19.600000381469727,18.549999237060547,19.299999237060547,339198,0,0
2022-03-09,19.950000762939453,20.049999237060547,19.100000381469727,19.450000762939453,609752,0,0
2022-03-10,19.850000381469727,20.200000762939453,19.399999618530273,19.5,573037,0,0
2022-03-11,19.600000381469727,19.899999618530273,19.399999618530273,19.5,561903,0,0
2022-03-14,19.850000381469727,19.950000762939453,19.100000381469727,19.350000381469727,286668,0,0
2022-03-15,19.75,19.75,19.0,19.100000381469727,265331,0,0
2022-03-16,19.5,19.5,19.100000381469727,19.25,143627,0,0
2022-03-17,19.649999618530273,19.649999618530273,19.25,19.600000381469727,230203,0,0
2022-03-21,19.600000381469727,20.200000762939453,19.100000381469727,19.149999618530273,697015,0,0
2022-03-22,19.25,19.5,18.0,19.100000381469727,403408,0,0
2022-03-23,19.350000381469727,19.350000381469727,18.549999237060547,19.100000381469727,157268,0,0
2022-03-24,18.700000762939453,19.25,18.399999618530273,18.75,447348,0,0
2022-03-25,18.899999618530273,20.600000381469727,18.649999618530273,20.600000381469727,2415978,0,0
