Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,534.0,535.0,518.0,519.3499755859375,70703,0,0
2022-03-02,495.0,518.6500244140625,495.0,514.2999877929688,92813,0,0
2022-03-03,519.9500122070312,519.9500122070312,509.0,514.25,48460,0,0
2022-03-04,510.75,510.75,490.20001220703125,499.1000061035156,63353,0,0
2022-03-07,489.0,497.95001220703125,465.0,492.3999938964844,99977,0,0
2022-03-08,493.95001220703125,504.8500061035156,492.0,495.8999938964844,66056,0,0
2022-03-09,498.5,510.0,497.0,502.6499938964844,107598,0,0
2022-03-10,510.0,513.0,507.3500061035156,510.75,98986,0,0
2022-03-11,512.0,516.0,494.8999938964844,500.1499938964844,265226,0,0
2022-03-14,505.6499938964844,509.0,496.0,504.6499938964844,68022,0,0
2022-03-15,504.0,514.2000122070312,493.6000061035156,496.25,376216,0,0
2022-03-16,498.75,509.79998779296875,486.0,489.1499938964844,190772,0,0
2022-03-17,499.20001220703125,511.0,493.8500061035156,497.79998779296875,521770,0,0
2022-03-21,500.3999938964844,502.0,483.04998779296875,489.8999938964844,136232,0,0
2022-03-22,492.5,494.0,486.0,487.79998779296875,135072,0,0
2022-03-23,491.6499938964844,494.45001220703125,478.0,479.0,141413,0,0
2022-03-24,481.5,489.0,477.04998779296875,479.20001220703125,125141,0,0
2022-03-25,481.6000061035156,486.79998779296875,471.3500061035156,474.6499938964844,160555,0,0
