Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,476.8999938964844,485.29998779296875,473.1000061035156,483.20001220703125,18069367,0,0
2022-03-02,478.0,479.79998779296875,467.0,474.25,22003848,0,0
2022-03-03,480.0,483.3999938964844,464.6000061035156,467.3999938964844,20358590,0,0
2022-03-04,460.29998779296875,470.8999938964844,457.6499938964844,461.95001220703125,20684268,0,0
2022-03-07,447.5,453.95001220703125,433.45001220703125,440.29998779296875,33720472,0,0
2022-03-08,438.0,442.1000061035156,425.0,440.29998779296875,42510207,0,0
2022-03-09,442.0,454.29998779296875,438.54998779296875,451.70001220703125,32331325,0,0
2022-03-10,469.8999938964844,476.6499938964844,461.6499938964844,468.70001220703125,34553299,0,0
2022-03-11,466.3999938964844,474.79998779296875,462.0,470.3500061035156,22091309,0,0
2022-03-14,471.0,486.0,470.54998779296875,485.1499938964844,27750689,0,0
2022-03-15,489.0,490.5,480.6499938964844,485.8500061035156,27204899,0,0
2022-03-16,493.0,494.29998779296875,489.3999938964844,492.75,16211288,0,0
2022-03-17,499.0,503.5,498.29998779296875,501.8999938964844,22947673,0,0
2022-03-21,502.0,502.0,489.0,490.6000061035156,19064060,0,0
2022-03-22,490.6000061035156,495.79998779296875,477.25,493.70001220703125,26157969,0,0
2022-03-23,498.5,502.3999938964844,489.20001220703125,490.6499938964844,15800195,0,0
2022-03-24,485.0,494.79998779296875,483.5,487.1000061035156,18174877,0,0
2022-03-25,491.75,493.29998779296875,486.6000061035156,490.70001220703125,11520840,0,0
