Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-25,42.150001525878906,44.650001525878906,41.45000076293945,42.54999923706055,225899,0,0
2022-02-28,42.54999923706055,43.75,41.0,42.95000076293945,117512,0,0
2022-03-02,43.0,46.5,43.0,46.04999923706055,235933,0,0
2022-03-03,46.849998474121094,48.70000076293945,46.79999923706055,47.650001525878906,222315,0,0
2022-03-04,47.5,47.5,45.099998474121094,45.45000076293945,82951,0,0
2022-03-07,44.400001525878906,47.79999923706055,44.400001525878906,46.900001525878906,192020,0,0
2022-03-08,47.0,51.54999923706055,47.0,51.54999923706055,250834,0,0
2022-03-09,52.900001525878906,55.79999923706055,51.29999923706055,52.150001525878906,594750,0,0
2022-03-10,52.900001525878906,53.150001525878906,49.5,50.0,247801,0,0
2022-03-11,50.5,51.599998474121094,49.0,49.75,144512,0,0
2022-03-14,50.0,50.400001525878906,47.849998474121094,48.45000076293945,128187,0,0
2022-03-15,48.29999923706055,48.900001525878906,46.0,46.45000076293945,144108,0,0
2022-03-16,46.400001525878906,47.5,45.5,45.849998474121094,230281,0,0
2022-03-17,46.0,50.400001525878906,46.0,50.400001525878906,187440,0,0
2022-03-21,52.650001525878906,53.70000076293945,50.75,52.599998474121094,642265,0,0
2022-03-22,53.20000076293945,53.29999923706055,50.099998474121094,50.349998474121094,243613,0,0
2022-03-23,51.0,51.45000076293945,48.20000076293945,49.04999923706055,252386,0,0
2022-03-24,49.0,50.650001525878906,48.79999923706055,49.25,161299,0,0
2022-03-25,49.900001525878906,49.900001525878906,48.25,48.599998474121094,166196,0,0
