Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28,274.0,278.6000061035156,268.29998779296875,276.8999938964844,157823,0,0
2022-03-02,269.1000061035156,276.75,269.1000061035156,273.20001220703125,158700,0,0
2022-03-03,278.3999938964844,279.5,270.1000061035156,274.79998779296875,160023,0,0
2022-03-04,269.5,274.3999938964844,266.79998779296875,269.25,119253,0,0
2022-03-07,264.0,265.5,252.4499969482422,260.75,228588,0,0
2022-03-08,262.1000061035156,279.0,262.1000061035156,277.6000061035156,215136,0,0
2022-03-09,280.29998779296875,281.6499938964844,275.3500061035156,277.25,117280,0,0
2022-03-10,281.5,315.0,279.6000061035156,311.3500061035156,1276481,0,0
2022-03-11,305.1499938964844,307.0,297.6000061035156,299.45001220703125,255142,0,0
2022-03-14,299.45001220703125,301.0,286.8999938964844,289.5,135122,0,0
2022-03-15,289.5,295.54998779296875,278.29998779296875,283.70001220703125,466406,0,0
2022-03-16,287.0,290.5,283.20001220703125,287.1499938964844,204803,0,0
2022-03-17,288.0,292.20001220703125,284.0,285.0,315734,0,0
2022-03-21,285.0,286.6000061035156,278.20001220703125,283.70001220703125,234832,0,0
2022-03-22,284.0,297.3999938964844,278.20001220703125,285.75,287333,0,0
2022-03-23,287.70001220703125,293.0,282.79998779296875,286.3999938964844,205417,0,0
2022-03-24,286.0,290.29998779296875,283.3500061035156,285.6499938964844,134299,0,0
2022-03-25,287.0,288.70001220703125,280.1000061035156,282.25,146692,0,0
